Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Azerbaijan,AZE,10-01-2020,0
Azerbaijan,AZE,11-01-2020,0
Azerbaijan,AZE,12-01-2020,0
Azerbaijan,AZE,13-01-2020,0
Azerbaijan,AZE,14-01-2020,0
Azerbaijan,AZE,15-01-2020,0
Azerbaijan,AZE,16-01-2020,0
Azerbaijan,AZE,17-01-2020,0
Azerbaijan,AZE,18-01-2020,0
Azerbaijan,AZE,19-01-2020,0
Azerbaijan,AZE,20-01-2020,0
Azerbaijan,AZE,21-01-2020,0
Azerbaijan,AZE,22-01-2020,0
Azerbaijan,AZE,23-01-2020,0
Azerbaijan,AZE,24-01-2020,0
Azerbaijan,AZE,25-01-2020,0
Azerbaijan,AZE,26-01-2020,0
Azerbaijan,AZE,27-01-2020,0
Azerbaijan,AZE,28-01-2020,0
Azerbaijan,AZE,29-01-2020,0
Azerbaijan,AZE,30-01-2020,0
Azerbaijan,AZE,31-01-2020,0
Azerbaijan,AZE,01-02-2020,0
Azerbaijan,AZE,02-02-2020,0
Azerbaijan,AZE,03-02-2020,0
Azerbaijan,AZE,04-02-2020,0
Azerbaijan,AZE,05-02-2020,0
Azerbaijan,AZE,06-02-2020,0
Azerbaijan,AZE,07-02-2020,0
Azerbaijan,AZE,08-02-2020,0
Azerbaijan,AZE,09-02-2020,0
Azerbaijan,AZE,10-02-2020,0
Azerbaijan,AZE,11-02-2020,0
Azerbaijan,AZE,12-02-2020,0
Azerbaijan,AZE,13-02-2020,0
Azerbaijan,AZE,14-02-2020,0
Azerbaijan,AZE,15-02-2020,0
Azerbaijan,AZE,16-02-2020,0
Azerbaijan,AZE,17-02-2020,0
Azerbaijan,AZE,18-02-2020,0
Azerbaijan,AZE,19-02-2020,0
Azerbaijan,AZE,20-02-2020,0
Azerbaijan,AZE,21-02-2020,0
Azerbaijan,AZE,22-02-2020,0
Azerbaijan,AZE,23-02-2020,0
Azerbaijan,AZE,24-02-2020,0
Azerbaijan,AZE,25-02-2020,0
Azerbaijan,AZE,26-02-2020,0
Azerbaijan,AZE,27-02-2020,0
Azerbaijan,AZE,28-02-2020,0
Azerbaijan,AZE,29-02-2020,1
Azerbaijan,AZE,01-03-2020,1
Azerbaijan,AZE,02-03-2020,3
Azerbaijan,AZE,06-03-2020,6
Azerbaijan,AZE,07-03-2020,9
Azerbaijan,AZE,11-03-2020,11
Azerbaijan,AZE,12-03-2020,13
Azerbaijan,AZE,13-03-2020,13
Azerbaijan,AZE,15-03-2020,19
Azerbaijan,AZE,16-03-2020,19
Azerbaijan,AZE,17-03-2020,19
Azerbaijan,AZE,18-03-2020,28
Azerbaijan,AZE,19-03-2020,34
Azerbaijan,AZE,20-03-2020,44
Azerbaijan,AZE,21-03-2020,44
Azerbaijan,AZE,22-03-2020,53
Azerbaijan,AZE,23-03-2020,65
Azerbaijan,AZE,24-03-2020,72
Azerbaijan,AZE,25-03-2020,87
Azerbaijan,AZE,26-03-2020,93
Azerbaijan,AZE,27-03-2020,122
Azerbaijan,AZE,28-03-2020,165
Azerbaijan,AZE,29-03-2020,182
Azerbaijan,AZE,30-03-2020,209
Azerbaijan,AZE,31-03-2020,273
Azerbaijan,AZE,01-04-2020,298
Azerbaijan,AZE,02-04-2020,359
Azerbaijan,AZE,03-04-2020,400
Azerbaijan,AZE,04-04-2020,443
Azerbaijan,AZE,05-04-2020,521
Azerbaijan,AZE,06-04-2020,584
Azerbaijan,AZE,07-04-2020,641
Azerbaijan,AZE,08-04-2020,717
Azerbaijan,AZE,09-04-2020,822
Azerbaijan,AZE,10-04-2020,926
Azerbaijan,AZE,11-04-2020,991
Azerbaijan,AZE,12-04-2020,1058
Azerbaijan,AZE,13-04-2020,1098
Azerbaijan,AZE,14-04-2020,1148
Azerbaijan,AZE,15-04-2020,1197
Azerbaijan,AZE,16-04-2020,1253
Azerbaijan,AZE,17-04-2020,1283
Azerbaijan,AZE,18-04-2020,1340
Bahamas,BHS,16-03-2020,1
Bahamas,BHS,17-03-2020,1
Bahamas,BHS,20-03-2020,3
Bahamas,BHS,21-03-2020,4
Bahamas,BHS,22-03-2020,4
Bahamas,BHS,23-03-2020,4
Bahamas,BHS,24-03-2020,4
Bahamas,BHS,25-03-2020,4
Bahamas,BHS,26-03-2020,5
Bahamas,BHS,27-03-2020,9
Bahamas,BHS,28-03-2020,9
Bahamas,BHS,29-03-2020,11
Bahamas,BHS,30-03-2020,14
Bahamas,BHS,31-03-2020,14
Bahamas,BHS,01-04-2020,15
Bahamas,BHS,02-04-2020,21
Bahamas,BHS,03-04-2020,24
Bahamas,BHS,04-04-2020,24
Bahamas,BHS,05-04-2020,28
Bahamas,BHS,06-04-2020,29
Bahamas,BHS,07-04-2020,33
Bahamas,BHS,08-04-2020,36
Bahamas,BHS,09-04-2020,40
Bahamas,BHS,10-04-2020,41
Bahamas,BHS,11-04-2020,42
Bahamas,BHS,12-04-2020,46
Bahamas,BHS,13-04-2020,47
Bahamas,BHS,14-04-2020,49
Bahamas,BHS,15-04-2020,49
Bahamas,BHS,16-04-2020,53
Bahamas,BHS,17-04-2020,54
Bahamas,BHS,18-04-2020,55
Bahrain,BHR,31-12-2019,0
Bahrain,BHR,01-01-2020,0
Bahrain,BHR,02-01-2020,0
Bahrain,BHR,03-01-2020,0
Bahrain,BHR,04-01-2020,0
Bahrain,BHR,05-01-2020,0
Bahrain,BHR,06-01-2020,0
Bahrain,BHR,07-01-2020,0
Bahrain,BHR,08-01-2020,0
Bahrain,BHR,09-01-2020,0
Bahrain,BHR,10-01-2020,0
Bahrain,BHR,11-01-2020,0
Bahrain,BHR,12-01-2020,0
Bahrain,BHR,13-01-2020,0
Bahrain,BHR,14-01-2020,0
Bahrain,BHR,15-01-2020,0
Bahrain,BHR,16-01-2020,0
Bahrain,BHR,17-01-2020,0
Bahrain,BHR,18-01-2020,0
Bahrain,BHR,19-01-2020,0
Bahrain,BHR,20-01-2020,0
Bahrain,BHR,21-01-2020,0
Bahrain,BHR,22-01-2020,0
Bahrain,BHR,23-01-2020,0
Bahrain,BHR,24-01-2020,0
Bahrain,BHR,25-01-2020,0
Bahrain,BHR,26-01-2020,0
Bahrain,BHR,27-01-2020,0
Bahrain,BHR,28-01-2020,0
Bahrain,BHR,29-01-2020,0
Bahrain,BHR,30-01-2020,0
Bahrain,BHR,31-01-2020,0
Bahrain,BHR,01-02-2020,0
Bahrain,BHR,02-02-2020,0
Bahrain,BHR,03-02-2020,0
Bahrain,BHR,04-02-2020,0
Bahrain,BHR,05-02-2020,0
Bahrain,BHR,06-02-2020,0
Bahrain,BHR,07-02-2020,0
Bahrain,BHR,08-02-2020,0
Bahrain,BHR,09-02-2020,0
Bahrain,BHR,10-02-2020,0
Bahrain,BHR,11-02-2020,0
Bahrain,BHR,12-02-2020,0
Bahrain,BHR,13-02-2020,0
Bahrain,BHR,14-02-2020,0
Bahrain,BHR,15-02-2020,0
Bahrain,BHR,16-02-2020,0
Bahrain,BHR,17-02-2020,0
Bahrain,BHR,18-02-2020,0
Bahrain,BHR,19-02-2020,0
Bahrain,BHR,20-02-2020,0
Bahrain,BHR,21-02-2020,0
Bahrain,BHR,22-02-2020,0
Bahrain,BHR,23-02-2020,0
Bahrain,BHR,24-02-2020,1
Bahrain,BHR,25-02-2020,2
Bahrain,BHR,26-02-2020,23
Bahrain,BHR,27-02-2020,33
Bahrain,BHR,28-02-2020,33
Bahrain,BHR,29-02-2020,38
Bahrain,BHR,01-03-2020,41
Bahrain,BHR,02-03-2020,47
Bahrain,BHR,04-03-2020,49
Bahrain,BHR,05-03-2020,52
Bahrain,BHR,06-03-2020,52
Bahrain,BHR,07-03-2020,56
Bahrain,BHR,08-03-2020,63
Bahrain,BHR,09-03-2020,79
Bahrain,BHR,10-03-2020,109
Bahrain,BHR,11-03-2020,110
Bahrain,BHR,12-03-2020,162
Bahrain,BHR,13-03-2020,162
Bahrain,BHR,14-03-2020,210
Bahrain,BHR,15-03-2020,211
Bahrain,BHR,16-03-2020,214
Bahrain,BHR,17-03-2020,221
Bahrain,BHR,18-03-2020,237
Bahrain,BHR,19-03-2020,256
Bahrain,BHR,20-03-2020,269
Bahrain,BHR,21-03-2020,285
Bahrain,BHR,22-03-2020,306
Bahrain,BHR,23-03-2020,334
Bahrain,BHR,24-03-2020,339
Bahrain,BHR,25-03-2020,390
Bahrain,BHR,26-03-2020,419
Bahrain,BHR,27-03-2020,458
Bahrain,BHR,28-03-2020,466
Bahrain,BHR,29-03-2020,473
Bahrain,BHR,30-03-2020,500
Bahrain,BHR,31-03-2020,515
Bahrain,BHR,01-04-2020,567
Bahrain,BHR,02-04-2020,569
Bahrain,BHR,03-04-2020,643
Bahrain,BHR,04-04-2020,643
Bahrain,BHR,05-04-2020,688
Bahrain,BHR,06-04-2020,700
Bahrain,BHR,07-04-2020,756
Bahrain,BHR,08-04-2020,811
Bahrain,BHR,09-04-2020,823
Bahrain,BHR,10-04-2020,887
Bahrain,BHR,11-04-2020,998
Bahrain,BHR,12-04-2020,1040
Bahrain,BHR,13-04-2020,1136
Bahrain,BHR,14-04-2020,1361
Bahrain,BHR,15-04-2020,1528
Bahrain,BHR,16-04-2020,1673
Bahrain,BHR,17-04-2020,1700
Bahrain,BHR,18-04-2020,1744
Bangladesh,BGD,09-03-2020,3
Bangladesh,BGD,15-03-2020,3
Bangladesh,BGD,17-03-2020,5
Bangladesh,BGD,18-03-2020,8
Bangladesh,BGD,19-03-2020,10
Bangladesh,BGD,20-03-2020,10
Bangladesh,BGD,21-03-2020,17
Bangladesh,BGD,22-03-2020,24
Bangladesh,BGD,23-03-2020,27
Bangladesh,BGD,24-03-2020,33
Bangladesh,BGD,25-03-2020,39
Bangladesh,BGD,26-03-2020,39
Bangladesh,BGD,27-03-2020,48
Bangladesh,BGD,28-03-2020,48
Bangladesh,BGD,29-03-2020,48
Bangladesh,BGD,30-03-2020,49
Bangladesh,BGD,31-03-2020,49
Bangladesh,BGD,01-04-2020,51
Bangladesh,BGD,02-04-2020,54
Bangladesh,BGD,03-04-2020,56
Bangladesh,BGD,04-04-2020,61
Bangladesh,BGD,05-04-2020,70
Bangladesh,BGD,06-04-2020,88
Bangladesh,BGD,07-04-2020,123
Bangladesh,BGD,08-04-2020,164
Bangladesh,BGD,09-04-2020,218
Bangladesh,BGD,10-04-2020,330
Bangladesh,BGD,11-04-2020,424
Bangladesh,BGD,12-04-2020,482
Bangladesh,BGD,13-04-2020,621
Bangladesh,BGD,14-04-2020,803
Bangladesh,BGD,15-04-2020,1012
Bangladesh,BGD,16-04-2020,1231
Bangladesh,BGD,17-04-2020,1572
Bangladesh,BGD,18-04-2020,1838
Barbados,BRB,18-03-2020,1
Barbados,BRB,19-03-2020,1
Barbados,BRB,20-03-2020,2
Barbados,BRB,21-03-2020,6
Barbados,BRB,22-03-2020,14
Barbados,BRB,23-03-2020,17
Barbados,BRB,24-03-2020,17
Barbados,BRB,25-03-2020,18
Barbados,BRB,26-03-2020,18
Barbados,BRB,27-03-2020,24
Barbados,BRB,28-03-2020,24
Barbados,BRB,29-03-2020,26
Barbados,BRB,30-03-2020,33
Barbados,BRB,31-03-2020,34
Barbados,BRB,01-04-2020,34
Barbados,BRB,02-04-2020,45
Barbados,BRB,03-04-2020,45
Barbados,BRB,04-04-2020,45
Barbados,BRB,05-04-2020,51
Barbados,BRB,06-04-2020,56
Barbados,BRB,07-04-2020,60
Barbados,BRB,08-04-2020,63
Barbados,BRB,09-04-2020,63
Barbados,BRB,10-04-2020,66
Barbados,BRB,11-04-2020,67
Barbados,BRB,12-04-2020,68
Barbados,BRB,13-04-2020,71
Barbados,BRB,14-04-2020,72
Barbados,BRB,15-04-2020,73
Barbados,BRB,16-04-2020,75
Barbados,BRB,17-04-2020,75
Barbados,BRB,18-04-2020,75
Belarus,BLR,31-12-2019,0
Belarus,BLR,01-01-2020,0
Belarus,BLR,02-01-2020,0
Belarus,BLR,03-01-2020,0
Belarus,BLR,04-01-2020,0
Belarus,BLR,05-01-2020,0
Belarus,BLR,06-01-2020,0
Belarus,BLR,07-01-2020,0
Belarus,BLR,08-01-2020,0
Belarus,BLR,09-01-2020,0
Belarus,BLR,10-01-2020,0
Belarus,BLR,11-01-2020,0
Belarus,BLR,12-01-2020,0
Belarus,BLR,13-01-2020,0
Belarus,BLR,14-01-2020,0
Belarus,BLR,15-01-2020,0
Belarus,BLR,16-01-2020,0
Belarus,BLR,17-01-2020,0
Belarus,BLR,18-01-2020,0
Belarus,BLR,19-01-2020,0
Belarus,BLR,20-01-2020,0
Belarus,BLR,21-01-2020,0
Belarus,BLR,22-01-2020,0
Belarus,BLR,23-01-2020,0
Belarus,BLR,24-01-2020,0
Belarus,BLR,25-01-2020,0
Belarus,BLR,26-01-2020,0
Belarus,BLR,27-01-2020,0
Belarus,BLR,28-01-2020,0
Belarus,BLR,29-01-2020,0
Belarus,BLR,30-01-2020,0
Belarus,BLR,31-01-2020,0
Belarus,BLR,01-02-2020,0
Belarus,BLR,02-02-2020,0
Belarus,BLR,03-02-2020,0
Belarus,BLR,04-02-2020,0
Belarus,BLR,05-02-2020,0
Belarus,BLR,06-02-2020,0
Belarus,BLR,07-02-2020,0
Belarus,BLR,08-02-2020,0
Belarus,BLR,09-02-2020,0
Belarus,BLR,10-02-2020,0
Belarus,BLR,11-02-2020,0
Belarus,BLR,12-02-2020,0
Belarus,BLR,13-02-2020,0
Belarus,BLR,14-02-2020,0
Belarus,BLR,15-02-2020,0
Belarus,BLR,16-02-2020,0
Belarus,BLR,17-02-2020,0
Belarus,BLR,18-02-2020,0
Belarus,BLR,19-02-2020,0
Belarus,BLR,20-02-2020,0
Belarus,BLR,21-02-2020,0
Belarus,BLR,22-02-2020,0
Belarus,BLR,23-02-2020,0
Belarus,BLR,24-02-2020,0
Belarus,BLR,25-02-2020,0
Belarus,BLR,26-02-2020,0
Belarus,BLR,27-02-2020,0
Belarus,BLR,28-02-2020,1
Belarus,BLR,29-02-2020,1
Belarus,BLR,01-03-2020,1
Belarus,BLR,02-03-2020,1
Belarus,BLR,04-03-2020,4
Belarus,BLR,05-03-2020,6
Belarus,BLR,11-03-2020,9
Belarus,BLR,12-03-2020,12
Belarus,BLR,13-03-2020,21
Belarus,BLR,16-03-2020,27
Belarus,BLR,17-03-2020,36
Belarus,BLR,18-03-2020,36
Belarus,BLR,19-03-2020,46
Belarus,BLR,20-03-2020,57
Belarus,BLR,21-03-2020,57
Belarus,BLR,22-03-2020,76
Belarus,BLR,23-03-2020,76
Belarus,BLR,24-03-2020,81
Belarus,BLR,25-03-2020,81
Belarus,BLR,26-03-2020,86
Belarus,BLR,27-03-2020,86
Belarus,BLR,28-03-2020,94
Belarus,BLR,29-03-2020,94
Belarus,BLR,30-03-2020,94
Belarus,BLR,31-03-2020,105
Belarus,BLR,01-04-2020,152
Belarus,BLR,02-04-2020,152
Belarus,BLR,03-04-2020,254
Belarus,BLR,04-04-2020,351
Belarus,BLR,05-04-2020,394
Belarus,BLR,06-04-2020,564
Belarus,BLR,07-04-2020,700
Belarus,BLR,08-04-2020,861
Belarus,BLR,09-04-2020,1066
Belarus,BLR,10-04-2020,1486
Belarus,BLR,11-04-2020,1981
Belarus,BLR,12-04-2020,2226
Belarus,BLR,13-04-2020,2578
Belarus,BLR,14-04-2020,2919
Belarus,BLR,15-04-2020,3281
Belarus,BLR,16-04-2020,3728
Belarus,BLR,17-04-2020,4204
Belarus,BLR,18-04-2020,4779
Belgium,BEL,31-12-2019,0
Belgium,BEL,01-01-2020,0
Belgium,BEL,02-01-2020,0
Belgium,BEL,03-01-2020,0
Belgium,BEL,04-01-2020,0
Belgium,BEL,05-01-2020,0
Belgium,BEL,06-01-2020,0
Belgium,BEL,07-01-2020,0
Belgium,BEL,08-01-2020,0
Belgium,BEL,09-01-2020,0
Belgium,BEL,10-01-2020,0
Belgium,BEL,11-01-2020,0
Belgium,BEL,12-01-2020,0
Belgium,BEL,13-01-2020,0
Belgium,BEL,14-01-2020,0
Belgium,BEL,15-01-2020,0
Belgium,BEL,16-01-2020,0
Belgium,BEL,17-01-2020,0
Belgium,BEL,18-01-2020,0
Belgium,BEL,19-01-2020,0
Belgium,BEL,20-01-2020,0
Belgium,BEL,21-01-2020,0
Belgium,BEL,22-01-2020,0
Belgium,BEL,23-01-2020,0
Belgium,BEL,24-01-2020,0
Belgium,BEL,25-01-2020,0
Belgium,BEL,26-01-2020,0
Belgium,BEL,27-01-2020,0
Belgium,BEL,28-01-2020,0
Belgium,BEL,29-01-2020,0
Belgium,BEL,30-01-2020,0
Belgium,BEL,31-01-2020,0
Belgium,BEL,01-02-2020,0
Belgium,BEL,02-02-2020,0
Belgium,BEL,03-02-2020,0
Belgium,BEL,04-02-2020,1
Belgium,BEL,05-02-2020,1
Belgium,BEL,06-02-2020,1
Belgium,BEL,07-02-2020,1
Belgium,BEL,08-02-2020,1
Belgium,BEL,09-02-2020,1
Belgium,BEL,10-02-2020,1
Belgium,BEL,11-02-2020,1
Belgium,BEL,12-02-2020,1
Belgium,BEL,13-02-2020,1
Belgium,BEL,14-02-2020,1
Belgium,BEL,15-02-2020,1
Belgium,BEL,16-02-2020,1
Belgium,BEL,17-02-2020,1
Belgium,BEL,18-02-2020,1
Belgium,BEL,19-02-2020,1
Belgium,BEL,20-02-2020,1
Belgium,BEL,21-02-2020,1
Belgium,BEL,22-02-2020,1
Belgium,BEL,23-02-2020,1
Belgium,BEL,24-02-2020,1
Belgium,BEL,25-02-2020,1
Belgium,BEL,26-02-2020,1
Belgium,BEL,27-02-2020,1
Belgium,BEL,28-02-2020,1
Belgium,BEL,29-02-2020,1
Belgium,BEL,01-03-2020,1
Belgium,BEL,02-03-2020,2
Belgium,BEL,03-03-2020,8
Belgium,BEL,04-03-2020,13
Belgium,BEL,05-03-2020,23
Belgium,BEL,06-03-2020,50
Belgium,BEL,07-03-2020,109
Belgium,BEL,08-03-2020,169
Belgium,BEL,09-03-2020,200
Belgium,BEL,10-03-2020,239
Belgium,BEL,11-03-2020,267
Belgium,BEL,12-03-2020,314
Belgium,BEL,13-03-2020,399
Belgium,BEL,14-03-2020,559
Belgium,BEL,15-03-2020,689
Belgium,BEL,16-03-2020,886
Belgium,BEL,17-03-2020,1085
Belgium,BEL,18-03-2020,1243
Belgium,BEL,19-03-2020,1486
Belgium,BEL,20-03-2020,1795
Belgium,BEL,21-03-2020,2257
Belgium,BEL,22-03-2020,2815
Belgium,BEL,23-03-2020,3401
Belgium,BEL,24-03-2020,3743
Belgium,BEL,25-03-2020,4269
Belgium,BEL,26-03-2020,4937
Belgium,BEL,27-03-2020,6235
Belgium,BEL,28-03-2020,7284
Belgium,BEL,29-03-2020,9134
Belgium,BEL,30-03-2020,10836
Belgium,BEL,31-03-2020,11899
Belgium,BEL,01-04-2020,12775
Belgium,BEL,02-04-2020,13964
Belgium,BEL,03-04-2020,15348
Belgium,BEL,04-04-2020,16770
Belgium,BEL,05-04-2020,18431
Belgium,BEL,06-04-2020,19691
Belgium,BEL,07-04-2020,20814
Belgium,BEL,08-04-2020,22194
Belgium,BEL,09-04-2020,23403
Belgium,BEL,10-04-2020,24983
Belgium,BEL,11-04-2020,26667
Belgium,BEL,12-04-2020,28018
Belgium,BEL,13-04-2020,29647
Belgium,BEL,14-04-2020,30589
Belgium,BEL,15-04-2020,31119
Belgium,BEL,16-04-2020,33573
Belgium,BEL,17-04-2020,34809
Belgium,BEL,18-04-2020,36138
Belize,BLZ,24-03-2020,1
Belize,BLZ,25-03-2020,1
Belize,BLZ,26-03-2020,2
Belize,BLZ,27-03-2020,2
Belize,BLZ,28-03-2020,2
Belize,BLZ,29-03-2020,2
Belize,BLZ,30-03-2020,2
Belize,BLZ,31-03-2020,3
Belize,BLZ,01-04-2020,3
Belize,BLZ,02-04-2020,3
Belize,BLZ,03-04-2020,3
Belize,BLZ,04-04-2020,4
Belize,BLZ,05-04-2020,4
Belize,BLZ,06-04-2020,5
Belize,BLZ,07-04-2020,7
Belize,BLZ,08-04-2020,7
Belize,BLZ,09-04-2020,8
Belize,BLZ,10-04-2020,9
Belize,BLZ,11-04-2020,10
Belize,BLZ,12-04-2020,13
Belize,BLZ,13-04-2020,14
Belize,BLZ,14-04-2020,18
Belize,BLZ,15-04-2020,18
Belize,BLZ,16-04-2020,18
Belize,BLZ,17-04-2020,18
Belize,BLZ,18-04-2020,18
Benin,BEN,17-03-2020,1
Benin,BEN,18-03-2020,1
Benin,BEN,19-03-2020,1
Benin,BEN,20-03-2020,2
Benin,BEN,21-03-2020,2
Benin,BEN,22-03-2020,2
Benin,BEN,23-03-2020,2
Benin,BEN,24-03-2020,5
Benin,BEN,25-03-2020,5
Benin,BEN,26-03-2020,5
Benin,BEN,27-03-2020,6
Benin,BEN,28-03-2020,6
Benin,BEN,29-03-2020,6
Benin,BEN,30-03-2020,6
Benin,BEN,31-03-2020,6
Benin,BEN,01-04-2020,8
Benin,BEN,02-04-2020,13
Benin,BEN,03-04-2020,13
Benin,BEN,04-04-2020,16
Benin,BEN,05-04-2020,16
Benin,BEN,06-04-2020,22
Benin,BEN,07-04-2020,26
Benin,BEN,08-04-2020,26
Benin,BEN,09-04-2020,26
Benin,BEN,10-04-2020,30
Benin,BEN,11-04-2020,35
Benin,BEN,12-04-2020,35
Benin,BEN,13-04-2020,35
Benin,BEN,14-04-2020,35
Benin,BEN,15-04-2020,35
Benin,BEN,16-04-2020,35
Benin,BEN,17-04-2020,37
Benin,BEN,18-04-2020,37
Bermuda,BMU,20-03-2020,2
Bermuda,BMU,21-03-2020,2
Bermuda,BMU,22-03-2020,2
Bermuda,BMU,23-03-2020,6
Bermuda,BMU,24-03-2020,6
Bermuda,BMU,25-03-2020,6
Bermuda,BMU,26-03-2020,6
Bermuda,BMU,27-03-2020,15
Bermuda,BMU,28-03-2020,17
Bermuda,BMU,29-03-2020,22
Bermuda,BMU,30-03-2020,22
Bermuda,BMU,31-03-2020,27
Bermuda,BMU,01-04-2020,32
Bermuda,BMU,02-04-2020,32
Bermuda,BMU,03-04-2020,35
Bermuda,BMU,04-04-2020,35
Bermuda,BMU,05-04-2020,37
Bermuda,BMU,06-04-2020,37
Bermuda,BMU,07-04-2020,39
Bermuda,BMU,08-04-2020,39
Bermuda,BMU,09-04-2020,39
Bermuda,BMU,10-04-2020,48
Bermuda,BMU,11-04-2020,48
Bermuda,BMU,12-04-2020,50
Bermuda,BMU,13-04-2020,57
Bermuda,BMU,14-04-2020,57
Bermuda,BMU,15-04-2020,57
Bermuda,BMU,16-04-2020,81
Bermuda,BMU,17-04-2020,83
Bermuda,BMU,18-04-2020,83
Bhutan,BTN,06-03-2020,1
Bhutan,BTN,13-03-2020,1
Bhutan,BTN,15-03-2020,1
Bhutan,BTN,17-03-2020,1
Bhutan,BTN,18-03-2020,1
Bhutan,BTN,19-03-2020,1
Bhutan,BTN,20-03-2020,1
Bhutan,BTN,21-03-2020,2
Bhutan,BTN,22-03-2020,2
Bhutan,BTN,23-03-2020,2
Bhutan,BTN,24-03-2020,2
Bhutan,BTN,25-03-2020,2
Bhutan,BTN,26-03-2020,3
Bhutan,BTN,27-03-2020,3
Bhutan,BTN,28-03-2020,3
Bhutan,BTN,29-03-2020,4
Bhutan,BTN,30-03-2020,4
Bhutan,BTN,31-03-2020,4
Bhutan,BTN,01-04-2020,4
Bhutan,BTN,02-04-2020,5
Bhutan,BTN,03-04-2020,5
Bhutan,BTN,04-04-2020,5
Bhutan,BTN,05-04-2020,5
Bhutan,BTN,06-04-2020,5
Bhutan,BTN,07-04-2020,5
Bhutan,BTN,08-04-2020,5
Bhutan,BTN,09-04-2020,5
Bhutan,BTN,10-04-2020,5
Bhutan,BTN,11-04-2020,5
Bhutan,BTN,12-04-2020,5
Bhutan,BTN,13-04-2020,5
Bhutan,BTN,14-04-2020,5
Bhutan,BTN,15-04-2020,5
Bhutan,BTN,16-04-2020,5
Bhutan,BTN,17-04-2020,5
Bhutan,BTN,18-04-2020,5
Bolivia,BOL,12-03-2020,2
Bolivia,BOL,13-03-2020,3
Bolivia,BOL,14-03-2020,10
Bolivia,BOL,15-03-2020,10
Bolivia,BOL,17-03-2020,11
Bolivia,BOL,18-03-2020,12
Bolivia,BOL,19-03-2020,12
Bolivia,BOL,20-03-2020,15
Bolivia,BOL,21-03-2020,19
Bolivia,BOL,22-03-2020,20
Bolivia,BOL,23-03-2020,27
Bolivia,BOL,24-03-2020,28
Bolivia,BOL,25-03-2020,32
Bolivia,BOL,26-03-2020,39
Bolivia,BOL,27-03-2020,61
Bolivia,BOL,28-03-2020,74
Bolivia,BOL,29-03-2020,81
Bolivia,BOL,30-03-2020,96
Bolivia,BOL,31-03-2020,107
Bolivia,BOL,01-04-2020,115
Bolivia,BOL,02-04-2020,123
Bolivia,BOL,03-04-2020,132
Bolivia,BOL,04-04-2020,139
Bolivia,BOL,05-04-2020,157
Bolivia,BOL,06-04-2020,183
Bolivia,BOL,07-04-2020,194
Bolivia,BOL,08-04-2020,210
Bolivia,BOL,09-04-2020,264
Bolivia,BOL,10-04-2020,268
Bolivia,BOL,11-04-2020,276
Bolivia,BOL,12-04-2020,300
Bolivia,BOL,13-04-2020,330
Bolivia,BOL,14-04-2020,354
Bolivia,BOL,15-04-2020,397
Bolivia,BOL,16-04-2020,441
Bolivia,BOL,17-04-2020,465
Bolivia,BOL,18-04-2020,493
Bonaire Sint Eustatius and Saba,BES,02-04-2020,2
Bonaire Sint Eustatius and Saba,BES,03-04-2020,2
Bonaire Sint Eustatius and Saba,BES,04-04-2020,2
Bonaire Sint Eustatius and Saba,BES,05-04-2020,2
Bonaire Sint Eustatius and Saba,BES,06-04-2020,2
Bonaire Sint Eustatius and Saba,BES,07-04-2020,2
Bonaire Sint Eustatius and Saba,BES,08-04-2020,2
Bonaire Sint Eustatius and Saba,BES,09-04-2020,2
Bonaire Sint Eustatius and Saba,BES,10-04-2020,2
Bonaire Sint Eustatius and Saba,BES,11-04-2020,2
Bonaire Sint Eustatius and Saba,BES,12-04-2020,2
Bonaire Sint Eustatius and Saba,BES,13-04-2020,3
Bonaire Sint Eustatius and Saba,BES,14-04-2020,4
Bonaire Sint Eustatius and Saba,BES,15-04-2020,4
Bonaire Sint Eustatius and Saba,BES,16-04-2020,4
Bonaire Sint Eustatius and Saba,BES,17-04-2020,4
Bonaire Sint Eustatius and Saba,BES,18-04-2020,4
Bosnia and Herzegovina,BIH,06-03-2020,2
Bosnia and Herzegovina,BIH,12-03-2020,3
Bosnia and Herzegovina,BIH,13-03-2020,3
Bosnia and Herzegovina,BIH,16-03-2020,18
Bosnia and Herzegovina,BIH,17-03-2020,21
Bosnia and Herzegovina,BIH,18-03-2020,21
Bosnia and Herzegovina,BIH,19-03-2020,36
Bosnia and Herzegovina,BIH,20-03-2020,44
Bosnia and Herzegovina,BIH,21-03-2020,44
Bosnia and Herzegovina,BIH,22-03-2020,92
Bosnia and Herzegovina,BIH,23-03-2020,125
Bosnia and Herzegovina,BIH,24-03-2020,129
Bosnia and Herzegovina,BIH,25-03-2020,162
Bosnia and Herzegovina,BIH,26-03-2020,181
Bosnia and Herzegovina,BIH,27-03-2020,181
Bosnia and Herzegovina,BIH,28-03-2020,229
Bosnia and Herzegovina,BIH,29-03-2020,257
Bosnia and Herzegovina,BIH,30-03-2020,323
Bosnia and Herzegovina,BIH,31-03-2020,353
Bosnia and Herzegovina,BIH,01-04-2020,413
Bosnia and Herzegovina,BIH,02-04-2020,464
Bosnia and Herzegovina,BIH,03-04-2020,532
Bosnia and Herzegovina,BIH,04-04-2020,586
Bosnia and Herzegovina,BIH,05-04-2020,632
Bosnia and Herzegovina,BIH,06-04-2020,663
Bosnia and Herzegovina,BIH,07-04-2020,695
